,User-ID,ISBN,Book-Rating,Book-Title
67691,36907,0312243022,8,The Hours : A Novel
67763,36907,0743237188,10,Fall On Your Knees (Oprah #45)
67771,36907,0786868716,7,The Five People You Meet in Heaven
67773,36907,0804106304,8,The Joy Luck Club
67774,36907,080411109X,9,The Hundred Secret Senses
67775,36907,0804114986,9,The Bonesetter's Daughter
67791,36907,1878424319,10,The Four Agreements: A Practical Guide to Personal Freedom
67759,36907,0684801523,10,The Great Gatsby
67734,36907,0439136350,10,Harry Potter and the Prisoner of Azkaban (Book 3)
67738,36907,0446532231,10,"Dude, Where's My Country?"
67742,36907,0452264464,10,Beloved (Plume Contemporary Fiction)
67753,36907,0671021001,10,She's Come Undone (Oprah's Book Club)
67514,36836,0345369947,8,The Mummy or Ramses the Damned
67075,36609,0380813815,8,"Lamb : The Gospel According to Biff, Christ's Childhood Pal"
67077,36609,0385335830,8,Diary of a Mad Bride (Summer Display Opportunity)
67044,36609,0060502258,9,The Divine Secrets of the Ya-Ya Sisterhood: A Novel
67061,36609,0316096199,9,Lucky : A Memoir
67062,36609,0316666343,9,The Lovely Bones: A Novel
67108,36609,0743227441,9,The Other Boleyn Girl
67110,36609,0743418204,8,In Her Shoes : A Novel
66906,36606,0425192725,5,Q Is for Quarry
66905,36606,0425152251,5,Sophie's World: A Novel About the History of Philosophy
66908,36606,0440211263,5,Circle of Friends
66909,36606,0440219078,10,The Giver (21st Century Reference)
66893,36606,0385511612,5,Bleachers
66913,36606,044651862X,8,The Celestine Prophecy (Celestine Prophecy)
66927,36606,0449907481,5,A Thousand Acres (Ballantine Reader's Circle)
66925,36606,0449212602,9,The Handmaid's Tale
66920,36606,0446610399,8,The Rescue
66855,36606,0142001740,10,The Secret Life of Bees
66852,36606,014029628X,8,Girl in Hyacinth Blue
66844,36606,0060928336,9,Divine Secrets of the Ya-Ya Sisterhood: A Novel
66843,36606,0060922532,5,Pigs in Heaven
66869,36606,0312305060,5,The Hours: A Novel
66868,36606,0312291639,10,The Nanny Diaries: A Novel
66998,36606,080213825X,5,Four Blondes
66997,36606,0786868716,10,The Five People You Meet in Heaven
66951,36606,0590353403,10,Harry Potter and the Sorcerer's Stone (Book 1)
66946,36606,0553279378,5,I Know Why the Caged Bird Sings
66986,36606,0743227441,10,The Other Boleyn Girl
66977,36606,0679781587,5,
66975,36606,0679731148,5,A Year in Provence
66700,36554,0060199652,10,Prodigal Summer
66701,36554,0060915544,10,The Bean Trees
66702,36554,0060921145,10,Animal Dreams
65200,35859,0425162443,9,The Rapture of Canaan
65214,35859,0425182908,4,Isle of Dogs
65310,35859,0451183665,3,A Case of Need
65308,35859,0451167317,8,The Dark Half
65294,35859,0449221512,7,I Is for Innocent
65292,35859,0449219461,8,H Is for Homicide (Kinsey Millhone Mysteries (Paperback))
65262,35859,0446394521,3,Daisy Fay and the Miracle Man
65244,35859,044021145X,10,The Firm
65267,35859,0446610038,7,1st to Die: A Novel
64944,35859,0061009059,10,One for the Money (Stephanie Plum Novels (Paperback))
64941,35859,0060934417,9,Bel Canto: A Novel
64938,35859,0060502258,7,The Divine Secrets of the Ya-Ya Sisterhood: A Novel
65095,35859,0375707972,6,The Reader
65094,35859,0375703055,9,Ellen Foster
65093,35859,0375700757,7,Cold Mountain : A Novel
65104,35859,0380718332,9,All That Remains (Kay Scarpetta Mysteries (Paperback))
65105,35859,0380718340,8,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback))
65127,35859,0385722206,8,Balzac and the Little Chinese Seamstress : A Novel
65126,35859,0385503822,6,The Summons
65112,35859,038079487X,8,What Looks Like Crazy On An Ordinary Day
65028,35859,0312195516,10,The Red Tent (Bestselling Backlist)
65048,35859,0312980140,8,Seven Up (A Stephanie Plum Novel)
65041,35859,0312971346,9,High Five (A Stephanie Plum Novel)
65039,35859,0312966091,9,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel)
65030,35859,0312278586,8,The Nanny Diaries: A Novel
65071,35859,0345369947,9,The Mummy or Ramses the Damned
65069,35859,0345342968,10,Fahrenheit 451
65062,35859,0316693235,8,Violets Are Blue
65060,35859,0316666343,6,The Lovely Bones: A Novel
65623,35859,0804106304,8,The Joy Luck Club
65580,35859,0743418174,7,Good in Bed
65705,35859,1558745157,8,The Lost Boy: A Foster Child's Search for the Love of a Family
65665,35859,0871136791,7,Cold Mountain
65660,35859,0842329242,9,Nicolae: The Rise of Antichrist (Left Behind No. 3)
65659,35859,0842329129,9,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1)
65550,35859,0688177751,7,Miss Julia Speaks Her Mind : A Novel
65418,35859,0671004530,7,On the Street Where You Live
65417,35859,0671001795,8,Two for the Dough
65355,35859,0553279556,8,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback))
65384,35859,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))
65545,35859,0684867621,6,The Girl Who Loved Tom Gordon : A Novel
65543,35859,068484477X,10,STONES FROM THE RIVER
64837,35857,0399501487,9,Lord of the Flies
64826,35857,0375727345,5,House of Sand and Fog
64840,35857,044022165X,5,The Rainmaker
64841,35857,0440226430,3,Summer Sisters
64824,35857,0375703063,5,A Virtuous Woman (Oprah's Book Club (Paperback))
64844,35857,0446611867,6,A Bend in the Road
64825,35857,0375706771,8,Midwives: A Novel
64823,35857,0375703055,8,Ellen Foster
64807,35857,0312278586,5,The Nanny Diaries: A Novel
64810,35857,0316601950,9,The Pilot's Wife : A Novel
64812,35857,0345370775,9,Jurassic Park
64813,35857,0345378490,7,Congo
64817,35857,0345443284,8,While I Was Gone
64911,35857,089480829X,10,What to Expect When You're Expecting (Revised Edition)
64917,35857,1558744150,8,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper))
64893,35857,0786867647,8,Lucky Man: A Memoir
64864,35857,0671004573,5,Before I Say Good-Bye
64887,35857,0743418174,6,Good in Bed
64881,35857,0743206045,7,Daddy's Little Girl
64684,35836,0446606189,10,Cat &amp; Mouse (Alex Cross Novels)
64696,35836,0515131229,1,Dance upon the Air (Three Sisters Island Trilogy)
64698,35836,0553260111,2,The Bourne Identity
64699,35836,0553279912,1,A Is for Alibi (Kinsey Millhone Mysteries (Paperback))
64705,35836,0553579606,2,Ashes to Ashes
64663,35836,0345337662,9,Interview with the Vampire
64669,35836,0380731851,3,Mystic River
64711,35836,0671041789,10,The Green Mile
64749,35836,0812550706,5,Ender's Game (Ender Wiggins Saga (Paperback))
64712,35836,0671042262,10,The Blue Nowhere : A Novel
60880,32773,0440414806,9,Holes (Yearling Newbery)
60876,32773,0440215625,9,Dragonfly in Amber
60875,32773,0440212561,9,Outlander
60871,32773,0399501487,4,Lord of the Flies
60884,32773,0441304834,9,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback))
60838,32773,0064407667,7,"The Bad Beginning (A Series of Unfortunate Events, Book 1)"
60840,32773,0140067477,8,The Tao of Pooh
60841,32773,014025448X,8,At Home in Mitford (The Mitford Years)
60853,32773,0345337662,8,Interview with the Vampire
60855,32773,0345342968,9,Fahrenheit 451
60958,32773,089480829X,9,What to Expect When You're Expecting (Revised Edition)
60930,32773,059035342X,9,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))
60712,32721,0553574574,6,Beach Music
60705,32721,0425169863,6,Point of Origin
60733,32721,1400031354,8,Tears of the Giraffe (No.1 Ladies Detective Agency)
60704,32721,0380977788,8,Coraline
60313,32440,0375727345,8,House of Sand and Fog
60315,32440,0380018179,8,The Thorn Birds
60318,32440,0380813815,7,"Lamb : The Gospel According to Biff, Christ's Childhood Pal"
60317,32440,0380718332,7,All That Remains (Kay Scarpetta Mysteries (Paperback))
60301,32440,0312976275,5,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel)
60321,32440,038549081X,9,The Handmaid's Tale : A Novel
60324,32440,0394820371,9,The Phantom Tollbooth
60294,32440,0142001740,9,The Secret Life of Bees
60295,32440,0156027321,9,Life of Pi
60332,32440,0446604801,7,Jack &amp; Jill (Alex Cross Novels)
60366,32440,0786817070,9,"Artemis Fowl (Artemis Fowl, Book 1)"
60362,32440,0749397543,7,
60333,32440,0446606812,6,Message in a Bottle
60365,32440,0767902521,7,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail)
60336,32440,0452282152,9,Girl with a Pearl Earring
60340,32440,0552137030,8,
60353,32440,0684874350,9,ANGELA'S ASHES
60351,32440,0679735771,2,American Psycho (Vintage Contemporaries)
60350,32440,0679731148,9,A Year in Provence
59293,31826,0451167317,10,The Dark Half
59292,31826,0451156609,10,The Tommyknockers
59321,31826,0553582755,10,One Door Away from Heaven
59320,31826,0553582747,10,From the Corner of His Eye
59319,31826,0553580221,10,False Memory
59317,31826,0553579754,10,Fear Nothing
59296,31826,0451172817,10,Needful Things
59297,31826,0451176464,10,Gerald's Game
59298,31826,0451177096,10,Dolores Claiborne
59301,31826,0451184963,9,Insomnia
59197,31826,0380018179,10,The Thorn Birds
59207,31826,0385504209,10,The Da Vinci Code
59517,31826,0971880107,1,Wild Animus
59381,31826,0671758896,10,"Loves Music, Loves to Dance"
59383,31826,0671793489,10,All Around the Town
59386,31826,0671867113,10,Moonlight Becomes You
59387,31826,0671867156,10,Pretend You Don't See Her
59352,31826,0671004530,10,On the Street Where You Live
59355,31826,0671004573,10,Before I Say Good-Bye
59359,31826,067102423X,10,Bag of Bones
59360,31826,0671024248,10,Hearts In Atlantis
59361,31826,0671042858,7,The Girl Who Loved Tom Gordon
59427,31826,0743211375,10,From a Buick 8 : A Novel
59432,31826,074343627X,10,Dreamcatcher
58692,31556,0440998050,10,A Wrinkle in Time
58694,31556,0446310786,10,To Kill a Mockingbird
58681,31556,0440212561,8,Outlander
58707,31556,0452282152,8,Girl with a Pearl Earring
58734,31556,059035342X,8,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))
58718,31556,055321313X,8,Anne of Green Gables (Anne of Green Gables Novels (Paperback))
58722,31556,0553280368,7,C Is for Corpse (Kinsey Millhone Mysteries (Paperback))
58594,31556,006016848X,5,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships"
58602,31556,0061097314,8,The Bean Trees
58609,31556,0064407667,7,"The Bad Beginning (A Series of Unfortunate Events, Book 1)"
58632,31556,0316769487,5,The Catcher in the Rye
58639,31556,0345339681,9,The Hobbit : The Enchanting Prelude to The Lord of the Rings
58640,31556,0345339738,9,"The Return of the King (The Lord of the Rings, Part 3)"
58828,31556,080410526X,8,All I Really Need to Know
58877,31556,1558743669,8,"A Child Called \It\"": One Child's Courage to Survive"""
57917,31315,0440214041,6,The Pelican Brief
57921,31315,0441304834,10,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback))
57928,31315,0446606189,10,Cat &amp; Mouse (Alex Cross Novels)
57829,31315,0316693006,10,Four Blind Mice
57830,31315,0316693200,10,2nd Chance
57831,31315,0316693235,10,Violets Are Blue
57834,31315,0316780375,8,The Weight of Water : A Novel Tag: Author of Resistance and Strange Fits of Passion
57838,31315,0345313860,10,"The Vampire Lestat (Vampire Chronicles, Book II)"
57818,31315,0142000205,9,Icy Sparks
57870,31315,0385472951,8,The Partner
57873,31315,0385497466,4,The Brethren
57874,31315,038550120X,6,A Painted House
57854,31315,0375727345,9,House of Sand and Fog
58064,31315,0786881852,7,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series)
58003,31315,0671693816,9,Wifey
57976,31315,0553250531,10,The Valley of Horses
58045,31315,0743206045,10,Daddy's Little Girl
58028,31315,0684867621,9,The Girl Who Loved Tom Gordon : A Novel
56809,30810,0671867156,7,Pretend You Don't See Her
56526,30735,0439136350,9,Harry Potter and the Prisoner of Azkaban (Book 3)
56505,30735,0380002930,9,Watership Down
56519,30735,0399149155,10,Q Is for Quarry
56513,30735,0385484518,10,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson"
56528,30735,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5)
56527,30735,0439139597,10,Harry Potter and the Goblet of Fire (Book 4)
56551,30735,0449219364,10,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback))
56543,30735,0446394521,9,Daisy Fay and the Miracle Man
56504,30735,0345387651,5,The Cider House Rules
56460,30735,0060502258,8,The Divine Secrets of the Ya-Ya Sisterhood: A Novel
56553,30735,0449221512,10,I Is for Innocent
56498,30735,0345350499,9,The Mists of Avalon
56493,30735,0312971346,10,High Five (A Stephanie Plum Novel)
56492,30735,0312966970,10,Four To Score (A Stephanie Plum Novel)
56487,30735,0312195516,10,The Red Tent (Bestselling Backlist)
56484,30735,0141000198,4,Bridget Jones's Diary
56480,30735,0070212570,9,Fried Green Tomatoes at the Whistle Stop Cafe
56552,30735,0449219461,10,H Is for Homicide (Kinsey Millhone Mysteries (Paperback))
56574,30735,0553284789,10,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback))
56573,30735,0553280368,10,C Is for Corpse (Kinsey Millhone Mysteries (Paperback))
56572,30735,0553280341,10,B Is for Burglar (Kinsey Millhone Mysteries (Paperback))
56571,30735,0553279912,10,A Is for Alibi (Kinsey Millhone Mysteries (Paperback))
56570,30735,0553279556,10,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback))
56569,30735,0553271636,10,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback))
56567,30735,0553250426,9,The Clan of the Cave Bear (Earth's Children (Paperback))
56577,30735,0590353403,10,Harry Potter and the Sorcerer's Stone (Book 1)
56578,30735,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))
56597,30735,080411109X,9,The Hundred Secret Senses
56595,30735,0786817070,7,"Artemis Fowl (Artemis Fowl, Book 1)"
56584,30735,0671021001,8,She's Come Undone (Oprah's Book Club)
56216,30711,0380977788,8,Coraline
56210,30711,0345391802,7,The Hitchhiker's Guide to the Galaxy
56203,30711,0330332775,6,Bridget Jones's Diary
56218,30711,0385335881,8,Shopaholic Takes Manhattan (Summer Display Opportunity)
56232,30711,0440498058,9,A Wrinkle In Time
56229,30711,043935806X,8,Harry Potter and the Order of the Phoenix (Book 5)
56224,30711,0439064864,7,Harry Potter and the Chamber of Secrets (Book 2)
56173,30711,0099771519,8,Memoirs of a Geisha Uk
56164,30711,0060502258,8,The Divine Secrets of the Ya-Ya Sisterhood: A Novel
56239,30711,0446520802,6,The Notebook
56292,30711,0812511816,7,"The Eye of the World (The Wheel of Time, Book 1)"
56240,30711,0446672211,8,Where the Heart Is (Oprah's Book Club (Paperback))
56305,30711,1558743669,8,"A Child Called \It\"": One Child's Courage to Survive"""
56255,30711,0553280341,8,B Is for Burglar (Kinsey Millhone Mysteries (Paperback))
56246,30711,0452283205,8,Falling Angels
56242,30711,0449221482,8,J Is for Judgment
55680,30511,0345350499,6,The Mists of Avalon
55681,30511,0345391802,7,The Hitchhiker's Guide to the Galaxy
55700,30511,038533334X,6,Charming Billy
55607,30511,0060987103,6,Wicked: The Life and Times of the Wicked Witch of the West
55658,30511,0156027321,9,Life of Pi
55647,30511,014023313X,7,The Stone Diaries
55840,30511,1573227331,6,About a Boy
55740,30511,0553277472,7,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values
55738,30511,0553268880,5,The Prince of Tides
55732,30511,0452282152,7,Girl with a Pearl Earring
54884,30276,0061009059,7,One for the Money (Stephanie Plum Novels (Paperback))
54892,30276,0312980159,7,Fast Women
54893,30276,0316601950,6,The Pilot's Wife : A Novel
55140,30276,068484267X,7,Angela's Ashes: A Memoir
55139,30276,0684801523,6,The Great Gatsby
55138,30276,0671793489,8,All Around the Town
55158,30276,0804106304,6,The Joy Luck Club
55066,30276,0446610038,8,1st to Die: A Novel
55060,30276,0440212561,7,Outlander
55046,30276,0385504209,8,The Da Vinci Code
55106,30276,0553279378,6,I Know Why the Caged Bird Sings
55100,30276,0515136530,8,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)"
55095,30276,0515126772,6,Jewels of the Sun (Irish Trilogy)
53764,29259,0452282152,9,Girl with a Pearl Earring
53747,29259,0425154092,10,From Potter's Field
53735,29259,0345370775,5,Jurassic Park
53724,29259,0060502258,7,The Divine Secrets of the Ya-Ya Sisterhood: A Novel
53727,29259,0142001740,10,The Secret Life of Bees
53732,29259,0345313860,10,"The Vampire Lestat (Vampire Chronicles, Book II)"
53733,29259,0345337662,10,Interview with the Vampire
53749,29259,044021145X,9,The Firm
53739,29259,0380718332,10,All That Remains (Kay Scarpetta Mysteries (Paperback))
53740,29259,0380718340,10,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback))
53746,29259,0425147622,10,The Body Farm
53823,29259,0894805770,10,What to Expect the First Year
53825,29259,089480829X,10,What to Expect When You're Expecting (Revised Edition)
53836,29259,155874262X,10,Chicken Soup for the Soul (Chicken Soup for the Soul)
53837,29259,1558744150,10,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper))
53838,29259,1558744630,10,Chicken Soup for the Teenage Soul (Chicken Soup for the Soul)
52800,28634,0425147622,10,The Body Farm
52822,28634,044023722X,9,A Painted House
52795,28634,0385511612,9,Bleachers
52789,28634,0380710218,9,Postmortem
52812,28634,0440206154,10,Red Dragon
52805,28634,0425172546,9,Southern Cross
52821,28634,0440226104,9,Black and Blue
52820,28634,0440224675,10,Hannibal
52818,28634,0440221471,10,The Runaway Jury
52823,28634,0440241537,10,The King of Torts
52817,28634,0440220602,10,The Chamber
